# In libint form: octane, STO-3G orbitals
-3.032325600137250987e+01 -7.397956825785978019e+00 -3.684800505284070889e-03 -3.068138288577430383e-04 5.165072646037451032e-02 -5.722668056056632225e-06 -8.337565666993433933e-01 1.135829037580378564e+00 -6.744431612639057633e-06 -8.083568224688972848e-01 -1.661533844065627707e-01 -1.844459436022864107e+00 -1.661507919019326596e-01 -1.844515440428948105e+00 -6.128441571401765359e-17 -3.458774211028974727e-02 8.343707249632112410e-02 -2.374363737350422074e-07 -2.969927868361530929e-03 -5.734332018707234592e-06 -8.338114034825916399e-01 -1.191317340333735597e+00 -8.007215786983743697e-06 -7.242557340084943007e-01 -2.804496318904355079e-02 -1.659361887382642120e-01 -2.804453920720218624e-02 -1.659390619425945290e-01 0.000000000000000000e+00 -4.615307773426048573e-05 1.649082464236813878e-04 -3.032538090645788512e-10 -4.242375537980309767e-05 -5.961309466605377476e-17 -3.444202977540774396e-02 -8.311969850219569356e-02 -3.083636018649126244e-07 3.008235637087355255e-03 -9.242870143120247189e-05 -2.827392460729896001e-02 -9.243003813329724115e-05 -2.827340053204313933e-02 0.000000000000000000e+00 -1.738293331313770381e-08 8.295663506505156695e-08 -1.093409452211474909e-13 -2.685228353425210710e-09 0.000000000000000000e+00 -4.783707393563150519e-05 -1.732189665984697159e-04 -4.689683095505317725e-10 -3.238063238154625587e-05 -3.238111713984308503e-07 -8.199712740935038481e-05 -3.238065385714513873e-07 -8.199874810809525756e-05 -6.141810085158381881e-06 -2.027564219783974088e-09
-7.397956825785978019e+00 -1.723852988965771971e+01 -4.251040167864061914e-02 -3.580855318441343582e-03 6.170372782394754063e-01 -8.335328124551530937e-01 -5.323126981634798582e+00 4.829105989010633593e+00 -4.830326562577319603e-04 -3.465835758712556558e+00 -1.629659540241898519e+00 -7.700271438696624671e+00 -1.629336735488557508e+00 -7.703856029440100173e+00 -3.419224934180062347e-02 -7.840062680100953196e-01 1.186396574438025819e+00 -5.152386384041904489e-05 -2.451861368622410432e-03 -8.240668081665130096e-01 -5.267949518671653841e+00 -5.044379584208622092e+00 -1.617300952913915861e-03 -3.070710781564073066e+00 -4.491284734572435489e-01 -1.611167729087245482e+00 -4.490467548054611346e-01 -1.612035271897520383e+00 -4.430787298573277616e-05 -2.153207751690209074e-02 4.187749296329894982e-02 -6.275846359551295886e-07 -1.081440203944797687e-02 -3.303930646019729439e-02 -7.641876007621529743e-01 -1.157918830403160015e+00 -5.484836056352933266e-04 8.158211838020609785e-02 -1.364808636670740774e-02 -4.422940424855097974e-01 -1.364916520933689807e-02 -4.415147877693439971e-01 -1.593706448512508707e-08 -3.310614758150232399e-04 8.347774183580873022e-04 -1.890481131991603814e-08 -1.930657395398479757e-05 -4.335806728584270354e-05 -2.118984805906350827e-02 -4.192405207609019302e-02 -1.241334197514867008e-05 -7.831550979295406542e-03 -4.546028568194181727e-04 -1.231712561606504441e-02 -4.545339182436301871e-04 -1.233022759913314330e-02 -2.642369768241060492e-03 -2.438145601542584205e-05
-3.684800505284070889e-03 -4.251040167864061914e-02 -1.654243067639430009e+01 1.075501205773793595e-03 1.600246715131018599e-02 -1.135526390378498007e+00 -4.828834390075601668e+00 2.616447115520963429e+00 -3.261014423283647729e-04 -3.883441303257834321e+00 -1.200432272739969219e+00 -1.699355230025059171e-01 -1.200287437256213341e+00 -1.689837473602956164e-01 -8.246550916342824944e-02 -1.180019885589075557e+00 1.632268499559865083e+00 -7.065670953976913873e-05 -9.723174267659222270e-03 1.177147167676088069e+00 4.982318664731105073e+00 3.129293608427469398e+00 1.920157406029384620e-03 3.597980354582339224e+00 -6.070982973591825260e-01 1.277872854727851948e+00 -6.070012701496986240e-01 1.278771558265120678e+00 -1.582399060705451312e-04 -4.166579284898402902e-02 7.610376225010787032e-02 -9.409583497628734175e-07 -2.173534168765671112e-02 7.968516003077548426e-02 1.148885094213708324e+00 1.591812175204233570e+00 9.524629287044818638e-04 -1.275038940123018882e-01 -2.291921897762229723e-02 5.852426261976272359e-01 -2.292049936165189983e-02 5.839297341327260860e-01 -7.597822719816559143e-08 -8.291205118594045017e-04 1.999805800042307041e-03 -5.365736910153995769e-08 -4.808215946429012541e-05 1.568164490941580179e-04 4.138818061368602225e-02 7.717054193951271290e-02 2.542760949933170416e-05 1.599557902968248499e-02 -1.006735842800732554e-03 2.126176232241879308e-02 -1.006569555098063996e-03 2.128660475564909602e-02 5.433322874195466862e-03 -6.182170499357148583e-05
-3.068138288577430383e-04 -3.580855318441343582e-03 1.075501205773793595e-03 -1.592337659623981239e+01 -2.456970267664192837e-04 -2.517363931372970580e-06 -5.764546025654946866e-04 6.285693990054589276e-04 -2.683548355910724048e+00 -4.054015040804788048e-04 -7.740853883085597742e-01 5.489208604351561327e+00 7.735723912872070063e-01 -5.494755790629970882e+00 -9.804874623752811422e-08 -5.756304987851938281e-05 9.546560226173132573e-05 -2.891003880319250596e-01 -7.242804172953189705e-06 -1.544121703099788593e-05 -1.431259905939341387e-03 -9.477699682515548871e-04 -2.653819081419164227e+00 -1.058375371016181607e-03 -1.920657013536533897e-01 7.641206572278530507e-01 1.919415518882068572e-01 -7.653027120988978860e-01 1.675967929248777765e-09 -7.435273918394633317e-07 1.628773687072674289e-06 -6.219509576403610407e-03 -6.689649948798915124e-07 -1.662861791481945641e-06 -4.445613175433339140e-04 -5.556016359137144495e-04 -2.812525232687569932e-01 -6.587697107368270522e-05 4.736065203469963340e-03 -1.891884341494139976e-01 -4.737726799484271584e-03 1.882647255743863379e-01 -2.445972491067805020e-12 -1.824677022254905673e-08 4.245082089170154367e-08 -9.082450262471258536e-05 -9.412408615269970556e-09 -1.382737157380067422e-09 -1.227066018057782732e-05 -2.312797300165784909e-05 -6.101723278953321249e-03 -7.410476660312927920e-06 -1.544221850649912786e-04 4.277315668498234483e-03 1.543320737512121133e-04 -4.294207769517304450e-03 -2.184129513946828878e-06 -8.907394361059427878e-10
5.165072646037451032e-02 6.170372782394754063e-01 1.600246715131018599e-02 -2.456970267664192837e-04 -1.609884183942450164e+01 8.081321464801876076e-01 3.464376276383421605e+00 -3.882309154331665457e+00 2.748767996274730841e-04 7.930637553933754524e-02 1.465602842326537703e+00 -3.912052961979803012e+00 1.465346830941617107e+00 -3.914140973644725019e+00 3.028265230893730387e-03 8.319441204767906439e-02 -1.307242249979895521e-01 -1.235109610194677356e-06 -3.030972838063024644e-01 7.160110989765667844e-01 3.079450842372351449e+00 3.641843926923047814e+00 6.879068913134582172e-04 -4.606210917393964710e-01 -1.054073032007786792e-01 1.360209145147881049e+00 -1.053796450435468129e-01 1.360824611229761727e+00 4.071071731837513062e-05 1.079645459890440570e-02 -2.180714327256387877e-02 -6.932957690917260438e-09 -9.039868389361005625e-04 -2.792149496006699969e-03 -5.144548464872454423e-04 -6.808322838181626868e-03 -1.195968096304598680e-04 -2.952436856553443678e-01 9.858193837199300674e-03 -1.455485369849747468e-01 9.858606030351628122e-03 -1.451675293194095440e-01 2.505206581094441368e-09 3.513033488807270770e-05 -8.909641851766879242e-05 -6.268396840242375883e-09 -9.079627361523370376e-05 2.935107605973252823e-05 7.859010173169067234e-03 1.625296338249856976e-02 1.684533516631615269e-06 -3.413695806134374976e-03 -6.876094845838603390e-05 7.409723490210760009e-03 -6.873538440213415905e-05 7.414485339058630303e-03 1.615263294673839557e-04 8.448168404748492534e-06
-5.722668056056632225e-06 -8.335328124551530937e-01 -1.135526390378498007e+00 -2.517363931372970580e-06 8.081321464801876076e-01 -3.031416900235905842e+01 -7.395699956990251067e+00 3.952268081445553527e-03 -9.470994593956740286e-05 -5.219673693942322723e-02 -1.843899433055782744e+00 -1.661073439717629385e-01 -1.843882787269556678e+00 -1.661082585912096454e-01 -5.733766710541976362e-06 -8.335623175569363275e-01 1.190969336118350430e+00 -2.176038494137338013e-06 7.240256712571216946e-01 -6.128295542150172306e-17 -3.457828461987358382e-02 -8.341397622275335821e-02 -9.310550273219733567e-08 2.968642196581136854e-03 -1.658902260125124095e-01 -2.803650658504548004e-02 -1.658893895397622054e-01 -2.803666188674850193e-02 -5.960260490530440626e-17 -3.443055877081144245e-02 8.309223444304668360e-02 -7.341968138486737855e-08 -3.007757529807438164e-03 0.000000000000000000e+00 -4.614224010350575535e-05 -1.648690375351348546e-04 -1.370590263465017544e-10 4.241309355471370809e-05 -2.826405240614934117e-02 -9.240737938590974372e-05 -2.826418286210329728e-02 -9.240681744599398787e-05 0.000000000000000000e+00 -4.782160057363445897e-05 1.731631386644688186e-04 -1.003389383683179813e-10 3.236932821344563335e-05 0.000000000000000000e+00 -1.737894274471894521e-08 -8.293736597830493287e-08 -5.445852690639113569e-14 2.684369777577636481e-09 -8.197291449604706542e-05 -3.237232510614328946e-07 -8.197252816216101358e-05 -3.237252966684117879e-07 -2.027101407188453252e-09 -6.139727500857607384e-06
-8.337565666993433933e-01 -5.323126981634798582e+00 -4.828834390075601668e+00 -5.764546025654946866e-04 3.464376276383421605e+00 -7.395699956990251067e+00 -1.722944331276690377e+01 4.563150186915765349e-02 -1.105525390592454211e-03 -6.234103773045738262e-01 -7.696112818079441809e+00 -1.629654774681668750e+00 -7.695156717820133885e+00 -1.630047406698668988e+00 -8.241759346185615343e-01 -5.266100554858299532e+00 5.043246013324801602e+00 -2.366267396849820552e-04 3.066772207943144313e+00 -3.418658400770525213e-02 -7.838280158117568730e-01 -1.186114098586701360e+00 -1.164740198322320716e-04 2.173971013994500240e-03 -1.611827099558901910e+00 -4.487811741713790825e-01 -1.611603506138781450e+00 -4.489068583210845120e-01 -3.299276609945159255e-02 -7.629447583320910775e-01 1.156191564912855352e+00 8.553081232899704001e-05 -8.221935317596604231e-02 -4.436371977162417430e-05 -2.153988963529577388e-02 -4.189153170179954477e-02 -5.384075885125244326e-06 1.080898302594940699e-02 -4.409512582298641403e-01 -1.365933184297588900e-02 -4.408368048386287485e-01 -1.365245340433896525e-02 -4.353843683134024048e-05 -2.118210628161521988e-02 4.190471354762017459e-02 -9.584673133362334602e-07 7.803929791487220630e-03 -1.587271522659455926e-08 -3.309505985799992547e-04 -8.345480077837639284e-04 -9.569057699615370994e-08 1.910193142348795808e-05 -1.232682323173617603e-02 -4.541535454532086963e-04 -1.232452919506183721e-02 -4.543825002089658558e-04 -2.438600773253568783e-05 -2.638400698464214364e-03
1.135829037580378564e+00 4.829105989010633593e+00 2.616447115520963429e+00 6.285693990054589276e-04 -3.882309154331665457e+00 3.952268081445553527e-03 4.563150186915765349e-02 -1.653232730608704770e+01 2.883410003314102019e-04 1.516490770721578424e-02 1.709817610518395148e-01 1.200560218071028640e+00 1.706934445901880093e-01 1.200930380316465262e+00 -1.177295291156325252e+00 -4.979769295364317117e+00 3.127990823497864170e+00 -1.795553012064650953e-04 3.592943143894885338e+00 8.245154520097974782e-02 1.179762293602975021e+00 1.631912736791942153e+00 2.026307131709667293e-04 -9.264092975219096263e-03 -1.278431301838190981e+00 6.066163306387772902e-01 -1.278263297733337689e+00 6.068183046262607405e-01 -7.957353941336665903e-02 -1.146802889113990531e+00 1.589087136312804738e+00 1.945887228007447001e-04 -1.286466777246605409e-01 1.584393215145270977e-04 4.168300066524307373e-02 7.613357188696254219e-02 1.228657945301535938e-05 -2.172332177868137662e-02 -5.830807474508403754e-01 2.294160601016239157e-02 -5.828170885330895556e-01 2.292734781732673824e-02 -1.574734483354585900e-04 -4.138021447948533882e-02 7.714463026577009219e-02 -3.291207700704842707e-06 1.593931970607452564e-02 7.566871316689444059e-08 8.287795661209302733e-04 1.999138732740310398e-03 2.630847420603541086e-07 -4.751355233209775324e-05 -2.128474450354973443e-02 1.005610476052174991e-03 -2.127914666972428870e-02 1.006175634356487906e-03 6.183155106900286007e-05 -5.425870867606067890e-03
-6.744431612639057633e-06 -4.830326562577319603e-04 -3.261014423283647729e-04 -2.683548355910724048e+00 2.748767996274730841e-04 -9.470994593956740286e-05 -1.105525390592454211e-03 2.883410003314102019e-04 -1.591453434252563603e+01 -1.527834379838591999e-04 -5.488043621818690099e+00 7.737438344793453604e-01 5.486499979355321521e+00 -7.742523592789055664e-01 -2.536515039619615832e-06 -2.350459447878406780e-04 2.684907586523556443e-04 -2.652879096629251254e+00 5.785348311162477104e-05 -5.217809532402935794e-07 -9.698563953573560172e-05 -1.221851628187128002e-04 -2.890249890785170916e-01 -6.970711475165052243e-06 -7.649403687932165852e-01 1.918083984803485575e-01 7.646359798958816123e-01 -1.919708880693215269e-01 1.569711691334931582e-06 3.331134557076456307e-05 -1.543380602821922546e-05 -2.806994690254070446e-01 -4.690176068764350092e-05 -2.276432741963778857e-09 -4.933403226571043051e-06 -8.306651000782179598e-06 -6.222129284091839317e-03 1.649663398462790911e-06 1.882728429006960691e-01 -4.743929822519810102e-03 -1.881929425824958035e-01 4.735267681812716997e-03 -6.350165416857098385e-09 -3.560770487381301147e-07 4.081297431642260928e-07 -6.099269712473363338e-03 -2.265743904027861652e-06 -5.380253649791477691e-13 -9.509980606077082442e-08 -2.220164988908671679e-07 -9.079077082624226213e-05 -1.161154982807898382e-08 -4.287957580518217057e-03 1.541184449799069161e-04 4.285122370587727755e-03 -1.544113240910292915e-04 -9.683125497310736621e-09 2.827958591626903375e-07
-8.083568224688972848e-01 -3.465835758712556558e+00 -3.883441303257834321e+00 -4.054015040804788048e-04 7.930637553933754524e-02 -5.219673693942322723e-02 -6.234103773045738262e-01 1.516490770721578424e-02 -1.527834379838591999e-04 -1.609052936560846447e+01 3.907357049492931278e+00 -1.466090143725076178e+00 3.906949832045419679e+00 -1.466477475720724177e+00 -7.161286065125220812e-01 -3.080888330847204148e+00 3.642664901007780287e+00 -2.149619633514554963e-04 -4.605949318100663881e-01 -3.028827198947371159e-03 -8.342519517421309594e-02 -1.310386183763325163e-01 -1.871744525775649433e-05 -3.030434111665126773e-01 -1.361518101131038661e+00 1.051630191509651396e-01 -1.361281345105580298e+00 1.051878485439968341e-01 2.784238621808829330e-03 -1.064483921562423832e-04 -6.025104894508133239e-03 -5.438312229952813433e-05 -2.948324036919666158e-01 -4.076743405796072819e-05 -1.080931861707046943e-02 -2.182991645710681897e-02 -3.655706233157765025e-06 -9.048920370224332104e-04 1.447394515940760573e-01 -9.872171936694191727e-03 1.446549365081979954e-01 -9.866108456919400055e-03 -2.947877337631641564e-05 -7.880839180538504879e-03 1.629022841679585165e-02 -2.958671678074345890e-06 -3.410665791547366939e-03 -2.496788405101007693e-09 -3.531484431102520236e-05 -8.952747124697296103e-05 -2.748079066737076306e-08 -9.079637677490469481e-05 -7.428223073280158274e-03 6.845915563566348533e-05 -7.424802000926168308e-03 6.846568229554581594e-05 -8.468309984601248225e-06 -1.649819819184156070e-04
